"probe"	"gene"	"CTRL"	"CTRL.1"	"CTRL.2"	"IFN.1"	"IFN.1.1"	"IFN.1.2"	"TNF.1"	"TNF.1.1"	"TNF.1.2"	"TNF.IFN.1"	"TNF.IFN.1.1"	"TNF.IFN.1.2"
"7725"	"NPIPL2"	"NPIPL2"	6.19811332528272	6.26768600616988	6.23504068542498	6.26768600616988	6.25484301408741	6.32158900285146	6.50953449511531	6.36148589903472	6.28606544373391	6.31838540395712	6.039447773475	6.37386787472015
"7726"	"C1orf174"	"C1orf174"	8.40000205191467	8.71892027188628	8.66049564486297	8.8443452617118	9.00441248685765	8.99315170329751	8.89439285442522	8.71119973999287	8.47552544809443	9.35116776186003	9.24609869845897	9.46016970518319
"7727"	"LETM1"	"LETM1"	5.92128133554594	5.96002885668562	5.92403583955417	5.92128133554594	5.73003958488119	5.94806096622762	5.96002885668562	5.87630877781111	5.96002885668562	5.96002885668562	6.12519139608884	6.03364191231042
"7728"	"DTX3"	"DTX3"	4.65880472890582	4.65880472890582	4.7019023469195	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582	4.65880472890582
"7729"	"OPLAH"	"OPLAH"	3.89808700704155	3.83217973010341	3.86505960476449	3.84764287398862	3.9648104387601	3.84725866869353	3.84725866869353	3.81655558176307	3.84725866869353	3.84725866869353	3.84725866869353	3.84725866869353
"7730"	"PFDN6"	"PFDN6"	7.92196092076908	8.34763784047368	7.52681254467789	8.320781182532	8.14738164615575	7.17738641217109	7.62134944805998	7.62743577490243	6.40424930785588	7.56137777576862	7.53974131455252	7.55668828173784
"7731"	"PCIF1"	"PCIF1"	7.64183330509907	7.72997446271682	7.3340766253007	6.82622598218481	6.5368585098054	6.63031712170099	6.47616975661505	6.39765162206065	6.31539384305854	6.75163219500747	7.13879218817575	7.24302207744823
"7732"	"CRYBB2P1"	"CRYBB2P1"	5.32440815663003	5.30504707360329	5.27161864777283	4.51635712837415	5.0309458756651	4.9914529480135	4.83058912083506	4.9914529480135	4.9914529480135	5.27133795811991	4.9914529480135	4.86364245597603
"7733"	"C19orf54"	"C19orf54"	7.14192204059813	7.04239070311448	6.89870130645693	7.22248757920556	6.99906860638186	7.2131675278958	7.31799669136358	7.46103756807003	7.47656515419865	7.40740259264373	7.13737805698855	7.11720726394932
"7734"	"KRT8P12"	"KRT8P12"	3.88542129300693	3.83507685797843	3.973838263099	4.08157501007127	3.88542129300693	3.88542129300693	4.26633902817136	3.88542129300693	3.7046157390584	3.57133399784414	3.81376493580465	3.75480310933654
"7735"	"HIST1H2BD"	"HIST1H2BD"	5.20055188816511	4.79534499872716	4.98292077902628	4.79534499872716	4.79534499872716	4.79534499872716	4.71847224833518	4.71101765472618	4.99556470877342	4.70991117167323	4.79534499872716	4.81236816954373
"7736"	"DNAAF1"	"DNAAF1"	8.46494845763879	7.65560922229006	8.82811494205921	3.49715145150925	3.51905661612752	3.73170759643709	6.59329997551628	6.68969812232583	6.7581211962775	4.50380187401984	3.67303521571863	4.84664826343151
"7737"	"SLCO4C1"	"SLCO4C1"	3.92337083663938	4.26616849439953	3.9345780965058	4.28012441616717	4.0337725112402	3.52849088617368	4.30219994724418	4.33411415612617	4.05695455368935	4.51500005139712	4.15062937931015	4.5684936285485
"7738"	"OAZ3"	"OAZ3"	5.70123475459155	6.30495459176594	5.48144506643867	6.33155624839387	5.45151262383378	5.97192011525746	5.65206333794057	5.20028499505331	5.77176996734642	5.43648371099109	5.70123475459155	5.78488465133206
"7739"	"RACGAP1"	"RACGAP1"	5.99585742281183	6.55485336070099	5.92994335107179	7.400721863113	6.70017895097919	6.76213213771799	7.07814247878164	7.18859472435594	7.16037970639999	6.67693591440295	6.6219607959755	6.5481893826215
"7740"	"INO80B"	"INO80B"	6.03930788009834	5.87219228026253	5.8099227715259	5.68778373524168	5.6298956157667	5.67061459384196	6.43421874698861	6.17083291888187	5.87129803021186	5.58760279252527	5.87129803021186	5.87129803021186
"7741"	"GTF2H3"	"GTF2H3"	9.04702015832904	9.24492196117577	9.45603765551364	8.58663650893875	8.55697265091238	8.75265409261326	9.06930785490266	9.14672242508608	9.11674297502275	8.95540771763419	9.06891086798723	8.92505480277022
"7742"	"AMIGO2"	"AMIGO2"	3.36908943074159	3.36908943074159	3.70095388384351	3.36908943074159	2.83235068078652	2.95012243222675	3.36908943074159	2.84533955331536	2.84806538737088	5.29984259899277	5.7501886687559	5.96444987698404
"7743"	"FAM63B"	"FAM63B"	4.78047748065807	5.40528522154394	4.57258877420232	6.15676410812138	5.79857303429924	5.97200622600642	6.71009649923417	6.6001335963521	6.25983762293052	5.11265837157628	4.58896224901463	4.57258877420232
"7744"	"EPS15L1"	"EPS15L1"	5.73183313671486	6.02345420296079	6.11824164685063	5.20449554362511	5.75190139771439	5.62673563247153	5.9949615846957	5.83182383677118	6.38806013971469	6.55027654030118	6.01181115303034	6.4668140562045
"7745"	"TBC1D16"	"TBC1D16"	4.78860184609982	4.99452261151008	4.93789099477328	5.1692199341286	5.48483865938747	5.26597075949391	5.21665967026957	5.40463610936879	5.4484214263972	5.41686236868894	5.19140902941529	5.31940101321525
"7746"	"P4HTM"	"P4HTM"	7.39451507677628	7.4561971435815	7.29632290636213	6.99485164710691	7.35418060605671	7.4798606450812	7.18026444563987	7.1300793928008	7.17945154809815	7.21172744706318	7.27109395252159	7.23587910737646
"7747"	"AGFG2"	"AGFG2"	6.77093377567185	6.98495171130279	7.05483079800715	6.4295937196841	6.22104860433599	6.30617106022905	6.42116660330421	5.91646864259364	6.33533198251406	5.82484531986788	6.07700914307462	5.9144890393236
"7748"	"EXOC1"	"EXOC1"	9.21650803988843	9.18316636192585	9.4813394627411	10.5525003920704	10.308442774111	10.418795955221	10.427791939435	10.4396119560835	10.4138272152695	10.3061049940588	10.1169131145198	10.0611624497616
"7749"	"WDR13"	"WDR13"	8.28898478148045	8.23526423260083	8.07441834286357	8.52658202612557	8.09360382998832	8.42668993754984	7.98216389477819	7.90426152716514	8.07441834286357	8.18553210110585	8.1721511573289	8.1260145934963
"7750"	"ERV3-2"	"ERV3-2"	2.47871246615897	2.4874212893808	2.62986729503552	2.4760227407159	2.28295016667574	2.28295016667574	3.80451925463356	4.58543953420585	4.13734448503192	5.99087132083479	4.3773383849046	3.67312207282109
"7751"	"MTMR14"	"MTMR14"	10.0498997313278	9.99057226531236	9.99211675817957	9.70964328599686	9.59581023979034	9.699300393074	9.39003009267316	9.45392070929918	9.48723356775797	9.40346093883539	9.47195391222223	9.43761358230213
"7752"	"WDR48"	"WDR48"	6.50817174677394	6.54455943769529	6.43530971627187	7.4640740581226	6.84426807065246	6.88200869498258	6.71036294136957	6.93131666889786	6.72711570880558	6.61584503621295	6.77104665696296	6.59181174580341
"7753"	"SH2D3A"	"SH2D3A"	6.15122341482554	6.17905719121656	6.24333921210874	6.11867770283102	6.09575209560314	6.23257687871828	5.93921203883665	6.09575209560314	6.09689014576426	6.09785871433001	6.09575209560314	6.08308584879134
"7754"	"TBC1D2"	"TBC1D2"	5.49521607830726	5.40359771491272	5.92696514561247	6.66449740400733	6.70815795368014	7.06178641910386	7.36074974889873	7.3014712474188	6.87417239853529	6.67176106591871	6.55903262366621	6.43218878346876
"7755"	"MED15"	"MED15"	7.34419674264066	7.52399198634843	7.76310443921276	7.86252342100405	8.15003237158818	7.92163823057579	8.02125435050588	7.96708863339591	7.8119096240272	8.01416152966344	7.99726921264254	7.90093348348717
"7756"	"B4GALT7"	"B4GALT7"	5.64527673230199	5.31048178490564	5.63041961170789	5.98255659409105	5.55448745759117	5.68852814149738	6.0653477343564	5.64527673230199	5.67818547371636	5.64527673230199	5.97046887717955	6.053349664945
"7757"	"C9orf156"	"C9orf156"	7.52190813103613	7.25670151958358	7.41140240772889	7.47774838766905	7.80005185969831	7.65730285961546	6.77461988301622	7.1497330368588	7.01394484886534	7.07876157025525	7.29087662587348	7.22340825205731
"7758"	"BIN3"	"BIN3"	7.98284927573448	7.88138569410389	7.75238374396042	8.00645420811828	7.49950871141269	7.75583587705067	7.38192776579903	7.27112220198793	7.53609954178162	7.45329148276254	7.45481236032578	7.63657891699327
"7759"	"CASP8AP2"	"CASP8AP2"	5.701862840858	5.76403354784296	6.10236898266446	7.53988202619552	7.03566795924886	7.15776983765029	7.39782571400616	7.53258658923133	7.46203877580034	6.74786206465992	6.52546495601894	6.73176159422271
"7760"	"RRN3"	"RRN3"	9.1675323115655	9.14389709294208	9.12220783605367	7.97861986465377	8.03867097233974	8.07360508361635	8.20609687027295	8.02284866779283	7.9766513778477	7.81412704058637	7.81836003681112	7.85205586759497
"7761"	"NCLN"	"NCLN"	6.43369299959332	6.40088350432248	6.0871954452824	6.41282349427364	6.04240618358325	6.69209184453343	6.15849828015586	6.3833334256172	6.47515306519291	6.41649747582955	6.3236720271866	6.40088350432248
"7762"	"TMEM135"	"TMEM135"	8.38329722194645	8.71146956048378	8.23481659880505	8.29717013247482	8.1840604083691	8.11465403098715	8.21379566059809	8.27622469092008	7.87087369460459	8.18830878897589	8.27622469092008	8.27622469092008
"7763"	"CERS2"	"CERS2"	10.5462584428396	10.6593207248756	10.3372168541767	10.87164929611	10.4639028533252	10.563596632224	10.645388758729	10.5576168659865	10.4948013511914	10.4323999620442	10.4644841967449	10.5273298107024
"7764"	"MRPL17"	"MRPL17"	8.43527810883376	8.49422483352977	8.35401788436865	9.29675581713337	9.1587402619217	9.2488963788592	9.10174587053691	9.13779068984214	9.29675581713337	9.46820887669944	9.63761429592842	9.84629845153998
"7765"	"SLC27A3"	"SLC27A3"	9.84214178564785	10.0392348430121	9.84029618283944	10.2026617993794	10.2469933301645	10.1590987393159	10.1723273068097	10.0246623670407	9.93480795461584	10.2333633275462	10.0796088590012	10.1414296507127
"7766"	"ALKBH4"	"ALKBH4"	5.37890662261254	5.25135343969016	4.96134650466595	5.43234574135426	6.1658431688672	5.6301046390361	5.25986907454888	5.33096808324877	5.23569720306151	5.14898291863323	5.36444226580625	5.32768858676484
"7767"	"ACTR10"	"ACTR10"	11.2308518841176	11.2475192971582	11.2995381719548	11.2665557727379	11.3021474608312	11.2907099151377	11.0531095262338	11.1269971253746	11.2557873324719	11.2404205157104	11.2979693189235	11.3492258745394
"7768"	"LRRC59"	"LRRC59"	10.312127089191	10.2487590891449	10.2758574228966	10.2035016206813	10.1242989499383	10.2529214112481	9.95081827069636	9.77201148502664	10.0049765100364	9.98662762562265	10.1164584614491	10.0956133177239
"7769"	"TOB2"	"TOB2"	9.19646082626324	8.83280041768	9.25873663970737	8.51048692700769	8.84427285145465	8.96949520895637	8.77589764693608	8.46761763935471	8.26322755434381	9.17590429300774	9.24245645828351	9.3914660449709
"7770"	"INTS7"	"INTS7"	4.63340884363615	4.73849205631441	4.35073837863695	5.00885634782101	4.22166177719847	5.23777138607564	5.41013104446948	5.32049819804076	5.07533555508427	5.07533555508427	5.2444767175061	5.61089518223703
"7771"	"GMEB2"	"GMEB2"	7.68430830034598	7.30378033755171	7.76825572859066	6.93839281214256	6.97278775177729	7.05932578645787	6.56674173621266	6.44415156006988	6.64249620306056	6.96197904594305	6.9498137236527	7.07713719737315
"7772"	"UBQLN4"	"UBQLN4"	7.10108888649548	7.22447190128901	7.36894235813816	7.49006674287432	7.25985354321687	7.55146450726832	7.31386819153672	7.05044282149705	7.10113412891418	7.35584080729909	7.2183487723081	7.18103833442116
"7773"	"SH3BP4"	"SH3BP4"	5.23626126387048	5.11475577777374	5.4131089151652	5.94975275620159	5.53882917461716	5.4800373877795	5.57446531321823	5.53882917461716	5.53882917461716	5.60431609799114	5.80353798686211	5.7099434275579
"7774"	"HNRNPUL2"	"HNRNPUL2"	11.1293848966351	10.8154866859628	11.1779753739559	11.1986699386193	11.41176491084	11.4207704246672	11.2912404603921	11.3696425418331	11.2663824642316	11.2366356131111	11.2204264054643	11.1707497738164
"7775"	"TNS4"	"TNS4"	4.27244989259484	4.47347285600211	4.27244989259484	4.26714338021078	4.27244989259484	4.46745282505188	4.27244989259484	4.26847502410669	4.27244989259484	4.27244989259484	4.57720818323521	4.64154315890226
"7776"	"SMEK2"	"SMEK2"	9.12506138491668	9.35473547976136	9.17838981964943	9.90503541070306	9.92957711967775	9.80738463291747	9.94320594967278	10.0290307122601	9.84312247013853	9.43521850803119	9.51123463399465	9.57552777908371
"7777"	"PAPOLG"	"PAPOLG"	7.03482401092423	7.13015711582509	6.84863343601137	7.34113401684832	7.2937413210568	7.39743819735494	7.22472599288216	7.34562714095103	7.31111227781514	8.56334342608782	8.42282299290165	8.27405038438455
"7778"	"HLA-F-AS1"	"HLA-F-AS1"	7.60105819301751	7.78930058505056	7.88591353468185	6.86351047470228	7.0936137139521	7.04964520490077	7.38356851658842	7.25682624447835	7.4523257528051	7.02764419408942	7.50072112142366	7.60952395536774
"7779"	"LOC100506469"	"LOC100506469"	4.48494813514808	4.48494813514808	4.48494813514808	3.84909887070543	4.48494813514808	4.48494813514808	4.48494813514808	4.48494813514808	4.48494813514808	4.49494046803065	4.48494813514808	4.48494813514808
"7780"	"LOC282997"	"LOC282997"	3.38594690445144	4.00105892483902	3.03350229608273	3.2110878378452	2.46314554666743	2.53787497697968	3.04685162344042	3.08807752964419	3.22497507957987	2.66295247264259	2.94388193536088	3.50631554227995
"7781"	"SCAF4"	"SCAF4"	8.07363369830108	7.46159516801596	7.90464390873705	8.34856051997987	8.51995292228585	8.43095532543255	8.6180527656215	8.44749524662646	8.50937503181552	7.86342929037782	8.04391081122179	8.12900959254342
"7782"	"ALS2CL"	"ALS2CL"	5.87955187095271	5.87955187095271	5.87955187095271	5.87955187095271	5.87955187095271	5.87955187095271	5.87955187095271	5.87955187095271	5.8574099534855	5.87955187095271	5.87955187095271	5.87955187095271
"7783"	"SLC44A1"	"SLC44A1"	11.3154938781919	11.7200053734766	11.137122785374	11.5875082224086	11.4584496790847	11.5131097766401	11.316152816769	11.2169868881517	11.211745127854	11.2109745774077	11.4454970010006	11.4081992182258
"7784"	"EFTUD2"	"EFTUD2"	10.3773762972273	10.4758677928002	10.3511508361955	10.9341608898575	10.810042717781	10.8175271723377	10.6429864069852	10.4925185875855	10.5767375114972	10.4832958786908	10.5649181309104	10.49638811726
"7785"	"MLL3"	"MLL3"	9.61717890925977	9.01873465121414	9.97986852268612	9.57694673557193	9.7270267198005	9.98534261151203	10.3303762729882	10.3119772975079	10.4108195116665	10.3850970861531	9.87208490337556	9.88876592136586
"7786"	"ALDH18A1"	"ALDH18A1"	3.87387136310088	3.97867833549812	3.86493826209056	4.11519541074916	4.0737810755641	3.86493826209056	3.86493826209056	3.90624585445774	3.54360060433657	3.77016914522778	3.70676302022752	3.86493826209056
"7787"	"DBNL"	"DBNL"	9.40557827843117	9.58726263314457	9.374525518436	9.5975513769232	9.50153510994805	9.55651564857171	9.41732676863561	9.34548938761021	9.45572713557913	9.63679352869371	9.66431495474218	9.52685272615798
"7788"	"SLC39A9"	"SLC39A9"	10.3893129548787	10.6530664970988	10.2689515131785	10.7707682386863	10.583677533384	10.5890288236774	10.4804146929843	10.3917550591188	10.409369084741	10.2661635965735	10.3295753624027	10.460962619974
"7789"	"ZDHHC9"	"ZDHHC9"	4.12498158246443	4.38446573442884	4.05704388943911	4.07170629353908	3.91924726904222	3.84261325275079	4.25761769381252	4.25761769381252	4.25761769381252	4.19448464541795	4.19076426252951	4.25761769381252
"7790"	"VPS36"	"VPS36"	9.84189524089482	10.091621831058	9.74599833878129	10.1457826549388	9.94907086126486	10.0138635280369	9.95650514773685	9.96785923956103	9.84479823995931	9.80724164150548	9.83364299571648	9.71295697071432
"7791"	"WRNIP1"	"WRNIP1"	7.94248313032884	7.90696155307726	7.90696155307726	8.22697670666442	8.14109906698851	8.62832938726642	8.29041815130213	8.39047202676307	8.34335785072437	8.36167420166344	8.2582975355948	8.17536514385487
"7792"	"TMEM167B"	"TMEM167B"	11.2956021386664	11.322087085074	11.1958376360287	11.4331044469613	11.1848185395105	11.1236812431993	11.0245886572228	11.0309676871079	11.0468794605578	11.1067076912414	11.1809018634106	11.1224428450759
"7793"	"PPIL1"	"PPIL1"	7.83848827388604	8.13229131232633	7.78560436852905	8.3630981949777	7.99186318553219	8.21204782250398	8.12493021278722	8.11749817846211	8.14316697570095	8.05614829157259	8.40229025188719	8.33774749835065
"7794"	"LMBR1"	"LMBR1"	6.51209058786837	6.38323357387226	6.33322573136239	6.38323357387226	6.3036261797317	6.31368738344926	5.53132846448509	6.38323357387226	6.08369764325402	6.54643401776974	6.49717310302337	6.54162517668827
"7795"	"AP3M1"	"AP3M1"	9.26939788025298	9.3451690777852	9.09159154047773	9.84051718307794	9.75237174359942	9.68316895891308	9.57660185052097	9.43722074542698	9.51002956396939	9.40090796806404	9.30078209888924	9.32317615784931
"7796"	"WHSC1L1"	"WHSC1L1"	7.6370545233948	7.26142084824589	7.33872599091373	8.35055552431348	8.14978868796971	8.29487691955269	8.18165286647949	8.20432239331031	8.01573313795852	7.96404654237036	7.56416403923933	7.53032333304104
"7797"	"CLDN1"	"CLDN1"	5.51826450973287	6.19442898063009	5.38339580480468	4.31341110837387	4.34080629653435	5.44089482300069	3.94295301656241	3.79332807931222	3.60884728852209	3.81721185147443	3.89827437647577	3.8687385855385
"7798"	"ST6GALNAC6"	"ST6GALNAC6"	5.85664143220023	5.90848833275478	5.54279314242378	6.33410362034155	5.90515242940389	5.96467613505382	5.60472139872323	5.90515242940389	5.70644157281511	5.71116600572539	5.90515242940389	6.04781890781689
"7799"	"ZNF644"	"ZNF644"	9.05317871360492	9.18110912373873	9.20689023981386	8.9258323644041	9.07309918381253	8.96049098215618	9.13233753292735	9.20527749564829	9.01023586913354	9.35746955512032	9.35986836845183	9.29988279086013
"7800"	"XPR1"	"XPR1"	8.04104375849601	8.07425201560869	7.91064170178416	8.17446201873573	7.80046666093208	7.8282899574201	7.95994926774992	7.8149872803826	7.94678550541785	8.07095028336282	8.02464118677858	7.91464485259174
"7801"	"MSTO1"	"MSTO1"	5.41090825003591	4.96927587377045	5.11999304749234	5.15196000787811	5.26240632707394	5.15196000787811	5.15196000787811	5.15196000787811	4.871339963447	5.15196000787811	5.15196000787811	4.99902469240055
"7802"	"EXOSC1"	"EXOSC1"	9.15419290896409	9.45987399161387	9.11834774516427	9.1234471918568	9.05842494466751	9.13144353974371	8.822722251259	9.09939384381152	9.24884648293312	8.97377770369665	9.08492198774807	9.21488108187029
"7803"	"FAM204A"	"FAM204A"	9.72371844440349	9.84424085308979	9.56165558121315	9.4736884308296	9.50082618642839	9.58118668271729	9.5096991037366	9.57785510759188	9.4547720070906	9.56969766491572	9.57785510759188	9.57785510759188
"7804"	"PGP"	"PGP"	8.15344393947894	8.28778008715205	8.09148809261981	8.57579661516565	8.56655825769097	8.28438665754428	8.06797311780601	7.74210588254579	8.02660196083424	7.74163116958856	7.86572960908238	7.99467851609803
"7805"	"ZNF639"	"ZNF639"	8.65126145582116	8.89984421703722	8.49532699804482	9.3637282919907	8.98860074094564	9.00849597379063	8.75269431244049	8.88371988763471	8.7109333473268	8.91286403773853	8.82508267822517	8.82962894049578
"7806"	"TMEM242"	"TMEM242"	8.52841418993558	8.49990897324	8.29225261075868	8.73413349076556	8.2328030738485	8.30743538267133	8.38965817279872	8.41317015856855	8.72406381870107	8.23318332238994	8.40363623369205	8.34476859887488
"7807"	"DNMT3A"	"DNMT3A"	5.69250258684808	5.26063415906305	5.76975448056339	5.6368477923465	5.96901296563806	5.73590967664746	6.01306842883605	6.07107302710826	6.07907549260636	5.69374862515119	5.76975448056339	5.76975448056339
"7808"	"XPO4"	"XPO4"	6.50442655897216	6.74701512683987	6.52181388184465	6.95768741937486	7.15741668036818	6.5783417522791	6.34790726832918	6.62716591027824	6.76173450722578	6.99364700792876	6.82193863684489	6.8077802345479
"7809"	"IPO11"	"IPO11"	7.35650420732389	7.36208458510557	7.30436086765743	6.99016796830217	7.36208458510557	7.36208458510557	7.36208458510557	7.66921262673917	7.49966293209261	7.36208458510557	7.52438522233743	7.33767944027144
"7810"	"KCTD15"	"KCTD15"	5.08025829894042	5.58087844618402	5.83360325658748	5.85348067152022	5.51269987813856	5.55704516155838	6.41118091412273	6.56970198363321	6.23052023932078	5.42624688863768	5.6120786736542	5.23091079294438
"7811"	"ASH1L"	"ASH1L"	7.73135258803817	7.33716180725999	8.12909696418517	8.78341896819977	8.82031495248314	8.84537082680532	8.82757622608552	8.92696295100658	8.96745983330451	8.5394043218103	8.32252053352546	8.19138082066482
"7812"	"FAM122B"	"FAM122B"	8.6434288392626	8.5533073376124	8.78349497577229	7.81112847998211	7.73071024012392	7.88153539602366	8.31822953394073	8.34636919638585	8.1984064302805	8.244413053336	8.18960211797891	8.3695127312728
"7813"	"RNF20"	"RNF20"	9.83118472403965	9.7247833466969	9.83824312049258	10.3559074785801	10.3407543041763	10.3689379983711	10.2394976771041	10.0969173919367	10.3053983386925	10.1962071736918	10.3425596753065	10.1359182477319
"7814"	"NOL10"	"NOL10"	8.29956256791043	8.10123897932381	8.17493199409964	8.46677380533344	8.48757983213301	8.30046314031477	8.27339374703287	8.25978202087262	8.18264346864918	8.66319712026457	8.71431614847399	8.60449357796363
"7815"	"ACER3"	"ACER3"	10.6396136371712	10.7649852234624	10.6039252726012	11.0443008522971	10.91858459144	10.7343071670951	10.6528302088621	10.7085491956	10.7095780394739	10.6485018124879	10.6285914882383	10.5300162401529
"7816"	"SLC35B3"	"SLC35B3"	7.69136691058037	8.19957233751416	7.61376626263715	7.95536451084847	8.34843300626244	8.23360929402695	8.48439390965881	8.56101918174391	8.43327696594422	7.69486313405484	7.92192960857565	7.75401216417537
"7817"	"ATL2"	"ATL2"	8.90932765424292	8.91851419202932	8.89908984483937	9.10186225976622	9.04013271639621	9.17663131189454	8.98031472045679	9.04528787720692	9.09137031046697	8.46005506145524	8.55328807864946	8.5797700631596
"7818"	"ZDHHC2"	"ZDHHC2"	8.43193348453487	8.68962552482128	8.29736922369396	8.08654789873913	7.81620166008043	8.02681242170561	8.20386366858832	8.30088466936102	8.0991829619916	8.30510596293777	8.32628765219346	8.3067923868673
"7819"	"RABL5"	"RABL5"	4.34298846933084	4.55317092923455	4.34298846933084	4.8603204153428	4.34298846933084	4.34298846933084	4.34298846933084	4.31544200472352	4.34298846933084	3.97601573530613	4.34298846933084	4.34298846933084
"7820"	"SUFU"	"SUFU"	5.18596150236823	5.17391349564539	5.89205057720346	7.1728823033338	7.1512424286255	7.06567110051581	7.36717636205214	6.90562229722279	7.10602108996686	6.89700393204325	6.29791508192179	6.34674219862461
"7821"	"TMEM206"	"TMEM206"	9.63355169276001	9.80994892005375	9.46551122679279	11.2498202180432	10.89543079614	10.7546911020022	10.6537689257059	10.6594763057402	10.5233002128546	10.0660138294682	10.0486125531571	10.0652861942778
"7822"	"ZNF703"	"ZNF703"	4.48928251962074	4.35589064896089	4.48928251962074	4.87588580607495	4.80810539193191	5.09169444808219	4.48928251962074	4.54475505839208	4.48928251962074	4.43987596418353	4.56115619886442	4.48928251962074
"7823"	"BIVM"	"BIVM"	5.3230474055535	5.50078174923181	5.36579624419096	5.87796582495759	5.6272548712417	5.7566598416247	5.91672290847754	5.91072367664878	5.93981332372517	5.50078174923181	5.28109855275753	5.34862644876719
"7824"	"LIMD1"	"LIMD1"	8.48339794438688	8.49865397566267	8.97855973993207	8.80886196744729	9.22216489955227	9.2299335232443	9.73800911630589	9.88129497836084	9.68282962753326	10.2421390464548	10.090338876154	10.3893145644371
"7825"	"TRMT6"	"TRMT6"	10.7348753616924	10.7596794698728	10.5807954980842	10.0851692099526	10.1487740937475	10.1989331023427	10.959535665646	10.9428405079385	11.0215415872136	11.1148845206045	11.203594103477	11.1303361936203
"7826"	"C9orf40"	"C9orf40"	5.59735898989974	5.68822448653784	5.46669919937082	6.10184043650837	6.18798333664096	6.2919208093109	6.50686168298308	6.11628033720898	6.05475969754974	5.30330688094779	5.73486251308817	5.67818153666796
"7827"	"C11orf1"	"C11orf1"	6.79138095665432	6.96355336377059	6.35703642464135	6.7182281764764	6.20854606139631	6.45518438093216	6.31105883395679	6.38933441745698	6.49402074292014	6.21870678337971	6.6212738422909	6.86161428373782
"7828"	"FTSJD1"	"FTSJD1"	8.64153254731765	8.81228281530552	8.68052614654892	9.16916863929564	9.21903313451029	9.37318452489635	9.22491277782361	9.46603326980386	8.87465197902643	9.06284812123829	9.29887866465841	9.35561781368356
"7829"	"RLIM"	"RLIM"	9.53636737317298	9.54844855447031	9.44248390936727	9.41924427519362	9.31681317090683	9.71312931695172	9.29849007130191	9.32329960589403	9.380121901024	9.74157412943125	9.79470710283617	9.76363354393593
"7830"	"HSD3B7"	"HSD3B7"	5.79944293936385	6.08617049076562	5.53226484978117	6.08770677851306	6.2793784910303	5.93281052965899	5.90167526787705	5.88546082833327	5.83442321991751	5.88546082833327	5.89060670740258	5.88546082833327
"7831"	"TNRC6C"	"TNRC6C"	3.44095301912437	2.86243995323004	3.5064346912925	3.94364086750512	4.12526287373869	4.4461720890633	4.27140155605376	4.11918947950197	4.35363095202735	3.94364086750512	3.94364086750512	3.98762470808646
"7832"	"NUDT5"	"NUDT5"	9.86036514860055	9.84201391465506	9.60144335773453	9.87054319652253	9.82312642958847	9.79717649893823	9.56086718708217	9.69391726888635	9.87021727374828	9.53289015315994	9.60946705688915	9.76181240586146
"7833"	"OTUD6B"	"OTUD6B"	9.4836018488803	9.61218054544793	9.471926546811	8.34367426915095	8.91637572985304	8.7419287295536	9.10890148587763	9.13773567536446	8.95598692552986	8.78436788048923	9.0414576130878	8.94478455347183
"7834"	"BLOC1S6"	"BLOC1S6"	13.5167234703687	13.7645266264421	13.6153918014643	13.3952316259915	13.4119909289024	13.5407942427953	13.8614383019752	13.9608516303037	13.8072668433782	13.9508334444801	13.9383003594102	13.9102782734661
"7835"	"GRHL1"	"GRHL1"	7.36587476457527	7.00250987591423	7.72273465111628	3.09593900403383	2.77941183091403	2.80860293721446	2.80860293721446	3.70375601800449	3.02884376724694	4.69097981437863	3.06595026588237	4.43421871449381
"7836"	"LPCAT2"	"LPCAT2"	10.9303674572572	11.2549873477031	10.8666771317266	10.9472457856041	10.7481882469203	10.9000807624553	11.1822346481209	11.0430618039785	10.9175539567831	10.9882933114017	11.1325692802741	10.9685370304591
"7837"	"CENPK"	"CENPK"	4.21050267893868	5.10491291466428	4.34717204394673	3.65633937462672	3.34489007752177	4.11559256214554	4.18025616571964	4.18025616571964	4.38444753870052	4.10414163653388	4.48436252215553	4.08068533517539
"7838"	"SCRN3"	"SCRN3"	8.47806493378222	9.03015670613649	8.6973283587243	8.23960358612056	8.63650246796512	8.6395795042223	9.12841867280754	9.05485976088582	9.04554670285287	8.78334695384467	8.93285526160848	8.83396019089085
"7839"	"GEMIN8"	"GEMIN8"	4.56243215468995	4.46563362992961	4.58388562986302	5.1751175793599	4.58388562986302	4.93136741209792	4.56173425533933	4.58388562986302	4.58388562986302	4.56173425533933	4.58388562986302	4.58388562986302
"7840"	"MED31"	"MED31"	8.91603593347357	9.17363461418113	8.63983926075984	9.90599292995317	9.7316488020144	9.55194752311279	9.44262061466745	9.38986301069045	9.50648863809468	9.03943620676856	9.10442669416431	9.19570186820556
"7841"	"IL18BP"	"IL18BP"	9.58454586001938	9.43757325188798	9.58072513351202	9.14094325780562	9.51652295007906	9.20738732460298	9.43757325188798	9.24215351527436	9.43757325188798	9.36784276957091	9.44617668958979	9.43757325188798
"7842"	"DHX33"	"DHX33"	6.91294401134399	6.49509960607994	6.71722068202876	7.2671500485741	7.26378134287368	7.33262645774607	7.41972554052136	7.71480893113311	7.48157608444038	7.27713246392549	7.1958451879762	6.7945801328395
